candidate_district_checked,candidate_id_checked,Name,candidate_office_checked,candidate_party_checked,candidate_state_checked,candidate_url,Sector,committee_url,date_signed_formatted,district_checked,election_code,election_other_description,Growth of $1 during Run,expenditure_date_formatted,expenditure_purpose_code,expenditure_purpose_descrip,filer_committee_id_number,form_type,memo_code,memo_text_description,payee_city,payee_name_simplified,payee_organization_name,payee_state,payee_street_1,payee_street_2,payee_zip,race_url,short_office,superceded_by_amendment,support_oppose_checked,transaction_id,,,,
21,H4NY21079,Time Warner Inc.,H,R,NY,/candidate/2014/stefanik-elise-m/H4NY21079/,Consumer Discretionary,/committee/2014/us-chamber-of-commerce/C90013145/,,829,G2014,,54,2014-09-24,,"TV and digital advertisement Fresh supporting Elise Stefanik, 9/24 - 10/1.",C90013145,F57,,,Alexandria,R Street Films,R Street Films,VA,1626 Belle View Blvd. Suite 7496,,22307,/race/2014/H/NY/21/,NY-21,FALSE,S,57533325,,,,
,S8NC00239,Public Storage,S,D,NC,/candidate/2014/hagan-kay-r/S8NC00239/,Real Estate,/committee/2014/planned-parenthood-votes/C00489799/,,1034,G2014,,100,2014-09-24,,Canvassing - Persuasion  GOTV,C00489799,SE,, ,Washington,Community Outreach Group LLC,Community Outreach Group LLC,DC,1110 Vermont Ave N.W. #300,,20005,/race_id/1034/,NC (Sen.),FALSE,S,B533000,,,,
0,S4GA11277,CSRA Inc.,S,D,GA,/candidate/2014/nunn-mary-michelle/S4GA11277/,Information Technology,/committee/2014/georgians-together/C00557397/,,1000,G2014,,81,2014-09-24,,Media,C00557397,SE,, ,Los Angeles,Carrick Consulting,Carrick Consulting,CA,2866 Belden Drive,,90068,/race_id/1000/,GA (Sen.),FALSE,S,SE.4159,,,,
52,H2CA52089,Chevron Corp.,H,D,CA,/candidate/2014/peters-scott/H2CA52089/,Energy,/committee/2014/planned-parenthood-action-fund-of-the-pacific-southwest/C90011412/,,610,G2014,,69,2014-09-23,,Polling,C90011412,F57,,,Sacramento,"Protecting Choice in California, A Project of Planned Parenthood Affiliates of California","Protecting Choice in California, A Project of Planned Parenthood Affiliates of California",CA,"555 Capitol Mall, Suite 1425",,95814,/race/2014/H/CA/52/,CA-52,FALSE,S,EDTEALC133,,,,
36,H2CA36439,Visa Inc.,H,D,CA,/candidate/2014/ruiz-raul-dr/H2CA36439/,Information Technology,/committee/2014/planned-parenthood-action-fund-of-the-pacific-southwest/C90011412/,,592,G2014,,71,2014-09-23,,Polling,C90011412,F57,,,Sacramento,"Protecting Choice in California, A Project of Planned Parenthood Affiliates of California","Protecting Choice in California, A Project of Planned Parenthood Affiliates of California",CA,"555 Capitol Mall, Suite 1425",,95814,/race/2014/H/CA/36/,CA-36,FALSE,S,EDTEALC132,,,,
,S8CO00172,Hewlett Packard Enterprise,S,D,CO,/candidate/2014/udall-mark-e/S8CO00172/,Information Technology,/committee/2014/planned-parenthood-votes/C00489799/,,992,G2014,,66,2014-09-22,,Payment for Independent Expenditure originally reported on October Monthly Report,C00489799,SE,, ,Denver,Work for Progress,Work for Progress,CO,"1543 Wazee Street, 4th Floor",,80202,/race_id/992/,CO (Sen.),FALSE,S,B532993,,,,
8,H2MN08111,SL Green Realty,H,D,MN,/candidate/2014/nolan-richard-michael/H2MN08111/,Real Estate,/committee/2014/house-majority-pac/C00495028/,,763,G2014,,115,2014-09-22,,Direct Mail,C00495028,SE,, ,Washington,The Pivot Group,The Pivot Group,DC,1720 I St NW,Ste 520,200063704,/race/2014/H/MN/08/,MN-08,FALSE,S,VN7GD9VG944,,,,
0,S4NH00120,QUALCOMM Inc.,S,R,NH,/candidate/2014/brown-scott/S4NH00120/,Information Technology,/committee/2014/us-chamber-of-commerce/C90013145/,,1040,G2014,,66,2014-09-19,,"TV and Digital advertisement Promises supporting Scott Brown, 9/20 - 10/3.",C90013145,F57,,,Washington,Craft Media/Digital,Craft Media/Digital,DC,1600 K St. NW Suite 300,,20006,/race_id/1040/,NH (Sen.),FALSE,S,57532358,,,,
,S2KY00012,Laboratory Corp. of America Holding,S,R,KY,/candidate/2014/mcconnell-mitch/S2KY00012/,Health Care,/committee/2014/national-rifle-association-of-america-political-victory-fund/C00053553/,,1014,G2014,,24,2014-09-19,,Radio Advertising,C00053553,SE,, ,Annapolis,"Starboard Strategic, Inc.","Starboard Strategic, Inc.",MD,"705 Melvin Avenue, #105",,21401,/race_id/1014/,KY (Sen.),FALSE,S,61846497,,,,
3,H0NV03058,Best Buy Co. Inc.,H,R,NV,/candidate/2014/heck-joe/H0NV03058/,Consumer Discretionary,/committee/2014/citizens-for-responsible-energy-solutions-inc/C90014838/,,814,G2014,,35,2014-09-19,,Television Advertisement - 'Leader',C90014838,F57,,,Alexandria,Black Rock Group LLC,Black Rock Group LLC,VA,66 Canal Center Plaza,Suite 555,22314,/race/2014/H/NV/03/,NV-03,FALSE,S,F57.4146,,,,
,S4IA00129,Starbucks Corp.,S,R,IA,/candidate/2014/ernst-joni-k/S4IA00129/,Consumer Discretionary,/committee/2014/us-chamber-of-commerce/C90013145/,,1004,G2014,,36,2014-09-17,,"TV and digital advertisement Chuck Grassley for Joni Ernst supporting Joni Ernst, 9/17 - 10/7.",C90013145,F57,,,Washington,Craft Media/Digital,Craft Media/Digital,DC,1600 K St. NW Suite 300,,20006,/race_id/1004/,IA (Sen.),FALSE,S,57531803,,,,
0,S4CO00395,Grainger (W.W.) Inc.,S,R,CO,/candidate/2014/gardner-cory/S4CO00395/,Industrials,/committee/2014/national-rifle-association-of-america-political-victory-fund/C00053553/,,992,G2014,,8,2014-09-17,,TV Advertising,C00053553,SE,, ,Annapolis,"Starboard Strategic, Inc.","Starboard Strategic, Inc.",MD,"705 Melvin Avenue, #105",,21401,/race_id/992/,CO (Sen.),FALSE,S,61846469,,,,
0,S4AR00103,HCP Inc.,S,R,AR,/candidate/2014/cotton-thomas/S4AR00103/,Real Estate,/committee/2014/national-rifle-association-of-america-political-victory-fund/C00053553/,,986,G2014,,41,2014-09-17,,Radio Advertising,C00053553,SE,, ,Annapolis,"Starboard Strategic, Inc.","Starboard Strategic, Inc.",MD,"705 Melvin Avenue, #105",,21401,/race_id/986/,AR (Sen.),FALSE,S,61846476,,,,
,S4NC00162,Xilinx Inc,S,R,NC,/candidate/2014/tillis-thom-r/S4NC00162/,Information Technology,/committee/2014/national-rifle-association-of-america-political-victory-fund/C00053553/,,1034,G2014,,58,2014-09-17,,Internet Advertising,C00053553,SE,, ,Annapolis,"Starboard Strategic, Inc.","Starboard Strategic, Inc.",MD,"705 Melvin Avenue, #105",,21401,/race_id/1034/,NC (Sen.),FALSE,S,61846490,,,,
0,S4AR00103,Red Hat Inc.,S,R,AR,/candidate/2014/cotton-thomas/S4AR00103/,Information Technology,/committee/2014/national-rifle-association-of-america-political-victory-fund/C00053553/,,986,G2014,,54,2014-09-17,,Internet Advertising,C00053553,SE,, ,Annapolis,"Starboard Strategic, Inc.","Starboard Strategic, Inc.",MD,"705 Melvin Avenue, #105",,21401,/race_id/986/,AR (Sen.),FALSE,S,61846482,,,,
0,S4AR00103,"Essex Property Trust, Inc.",S,R,AR,/candidate/2014/cotton-thomas/S4AR00103/,Real Estate,/committee/2014/national-rifle-association-of-america-political-victory-fund/C00053553/,,986,G2014,,7,2014-09-16,,TV Advertising,C00053553,SE,, ,Annapolis,"Starboard Strategic, Inc.","Starboard Strategic, Inc.",MD,"705 Melvin Avenue, #105",,21401,/race_id/986/,AR (Sen.),FALSE,S,61669018,,,,
0,S4CO00395,National Oilwell Varco Inc.,S,R,CO,/candidate/2014/gardner-cory/S4CO00395/,Energy,/committee/2014/national-rifle-association-of-america-political-victory-fund/C00053553/,,992,G2014,,12,2014-09-16,,TV Advertising,C00053553,SE,, ,Annapolis,"Starboard Strategic, Inc.","Starboard Strategic, Inc.",MD,"705 Melvin Avenue, #105",,21401,/race_id/992/,CO (Sen.),FALSE,S,61669021,,,,
,S4NC00162,Fastenal Co,S,R,NC,/candidate/2014/tillis-thom-r/S4NC00162/,Industrials,/committee/2014/national-rifle-association-of-america-political-victory-fund/C00053553/,,1034,G2014,,7,2014-09-16,,TV Advertising,C00053553,SE,, ,Annapolis,"Starboard Strategic, Inc.","Starboard Strategic, Inc.",MD,"705 Melvin Avenue, #105",,21401,/race_id/1034/,NC (Sen.),FALSE,S,61669023,,,,
,S4IA00129,Eastman Chemical,S,R,IA,/candidate/2014/ernst-joni-k/S4IA00129/,Materials,/committee/2014/the-conservative-strikeforce/C00457291/,,1004,G2014,,16,2014-09-16,,GRASS ROOTS SUPPORT eMAILS,C00457291,SE,, ,LANSDOWNE,ACTIVE ENGAGEMENT LLC,ACTIVE ENGAGEMENT LLC,VA,44084 RIVERSIDE PKWY,SUITE 350,20176,/race_id/1004/,IA (Sen.),FALSE,S,SE.83313,,,,
,S8AK00090,BB&T Corporation,S,D,AK,/candidate/2014/begich-mark/S8AK00090/,Financials,/committee/2014/planned-parenthood-votes/C00489799/,,982,G2014,,20,2014-09-12,,Paid canvass - persuasion  GOTV,C00489799,SE,, ,Washington,Community Outreach Group LLC,Community Outreach Group LLC,DC,1110 Vermont Ave N.W. #300,,20005,/race_id/982/,AK (Sen.),FALSE,S,B528491,,,,
,S4IA00129,"Allergan, Plc",S,R,IA,/candidate/2014/ernst-joni-k/S4IA00129/,Health Care,/committee/2014/us-chamber-of-commerce/C90013145/,,1004,G2014,,60,2014-09-10,,"TV and digital advertisement Bill Northey for Joni Ernst supporting Joni Ernst, 9/12/14 - 10/7/14.",C90013145,F57,,,Washington,Craft Media/Digital,Craft Media/Digital,DC,1600 K St. NW Suite 300,,20006,/race_id/1004/,IA (Sen.),FALSE,S,57511942,,,,
,S8NC00239,Regeneron,S,D,NC,/candidate/2014/hagan-kay-r/S8NC00239/,Health Care,/committee/2014/planned-parenthood-votes/C00489799/,,1034,G2014,,13,2014-09-08,,Printing of canvass lit. Correction of amount previously reported on 9/10/14,C00489799,SE,, ,Washington,The Pivot Group,The Pivot Group,DC,1701 I Street NW Suite 550,,20005,/race_id/1034/,NC (Sen.),FALSE,S,B511929,,,,
,S8NC00239,Anadarko Petroleum Corp,S,D,NC,/candidate/2014/hagan-kay-r/S8NC00239/,Energy,/committee/2014/planned-parenthood-votes/C00489799/,,1034,G2014,,22,2014-09-08,,Payment for independent expenditure originally reported on Oct Monthly Rpt. See Schedule D,C00489799,SE,, ,Washington,Community Outreach Group LLC,Community Outreach Group LLC,DC,1110 Vermont Ave N.W. #300,,20005,/race_id/1034/,NC (Sen.),FALSE,S,B511927,,,,
0,S4NH00120,Texas Instruments,S,R,NH,/candidate/2014/brown-scott/S4NH00120/,Information Technology,/committee/2014/us-chamber-of-commerce/C90013145/,,1040,G2014,,65,2014-09-06,,"TV and Digital advertisement Brown Endorsement supporting Scott Brown, 9/6 - 10/3.",C90013145,F57,,,Alexandria,Revolution Agency,Revolution Agency,VA,1020 Princess Street,,22314,/race_id/1040/,NH (Sen.),FALSE,S,57511518,,,,
3,H4WV03070,Charter Communications,H,R,WV,/candidate/2014/jenkins-evan-h/H4WV03070/,Consumer Discretionary,/committee/2014/us-chamber-of-commerce/C90013145/,,980,G2014,,53,2014-09-05,,"TV and digital advertisement Flip Flop supporting Evan Jenkins, 9/5 - 9/15.",C90013145,F57,,,Alexandria,R Street Films,R Street Films,VA,1626 Belle View Blvd. Suite 7496,,22307,/race/2014/H/WV/03/,WV-03,FALSE,S,57511444,,,,
8,H4MN08083,Morgan Stanley,H,R,MN,/candidate/2014/mills-stewart/H4MN08083/,Financials,/committee/2014/us-chamber-of-commerce/C90013145/,,763,G2014,,48,2014-09-05,,"TV advertisement Standing supporting Stewart Mills, 9/5 - 9/15.",C90013145,F57,,,Alexandria,R Street Films,R Street Films,VA,1626 Belle View Blvd. Suite 7496,,22307,/race/2014/H/MN/08/,MN-08,FALSE,S,57511439,,,,
1,H0MI01088,CVS Health,H,R,MI,/candidate/2014/benishek-daniel-j-md/H0MI01088/,Consumer Staples,/committee/2014/us-chamber-of-commerce/C90013145/,,742,G2014,,100,2014-09-05,,"TV and Digital advertisement Handpicked supporting Dan Benishek, 9/5 - 9/15.",C90013145,F57,,,Alexandria,Revolution Agency,Revolution Agency,VA,1020 Princess Street,,22314,/race/2014/H/MI/01/,MI-01,FALSE,S,57511435,,,,
2,H2AZ08102,Priceline.com Inc,H,R,AZ,/candidate/2014/mcsally-martha-e/H2AZ08102/,Consumer Discretionary,/committee/2014/us-chamber-of-commerce/C90013145/,,555,G2014,,86,2014-09-05,,"TV and Digital advertisement Good Dog, Ron supporting Martha McSally, 9/5 - 9/14.",C90013145,F57,,,Alexandria,Revolution Agency,Revolution Agency,VA,1020 Princess Street,,22314,/race/2014/H/AZ/02/,AZ-02,FALSE,S,57511511,,,,
0,S4NH00112,Regions Financial Corp.,S,R,NH,/candidate/2014/rubens-jim/S4NH00112/,Financials,/committee/2014/stark360/C00566505/,,1040,P2014,,78,2014-09-05,,GOTV Activities for Fed and state candidates,C00566505,SE,, ,Bedford,ARD Ventures II,ARD Ventures II,NH,53 Riddle Dr,,3110,/race_id/1040/,NH (Sen.),FALSE,S,SE.4131,,,,
,S4WV00159,Huntington Bancshares,S,R,WV,/candidate/2014/capito-shelley-moore/S4WV00159/,Financials,/committee/2014/national-rifle-association-of-america-political-victory-fund/C00053553/,,1079,G2014,,52,2014-09-05,,Postage,C00053553,SE,, ,Gaithersburg,Prolist Inc.,Prolist Inc.,MD,8341 Beechcraft Avenue,,208791509,/race_id/1079/,WV (Sen.),FALSE,S,61628329,,,,
2,H4NH02241,The Mosaic Company,H,R,NH,/candidate/2014/garcia-marilinda/H4NH02241/,Materials,/committee/2014/stark360/C00566505/,,796,P2014,,106,2014-09-05,,GOTV activites for Federal and state candidates,C00566505,SE,, ,Bedford,ARD Ventures II,ARD Ventures II,NH,53 Riddle Dr,,3110,/race/2014/H/NH/02/,NH-02,FALSE,S,SE.4133,,,,
,S4NC00162,Lilly (Eli) & Co.,S,R,NC,/candidate/2014/tillis-thom-r/S4NC00162/,Health Care,/committee/2014/us-chamber-of-commerce/C90013145/,,1034,G2014,,81,2014-09-04,,"TV and Digital advertisement Better Way supporting Thom Tillis, 9/4 - 9/17.",C90013145,F57,,,Easley,Something Else Strategies,Something Else Strategies,SC,212 Golden Willow Ct.,,29642,/race_id/1034/,NC (Sen.),FALSE,S,57511426,,,,
,S4LA00115,Mid-America Apartments,S,R,LA,/candidate/2014/maness-robert-l-colonel/S4LA00115/,Real Estate,/committee/2014/senate-conservatives-fund/C00448696/,,1016,O2014,General 2014,59,2014-09-04,,IE-Maness-Direct Mail Production,C00448696,SE,,,Leesburg,Envision Printers/Marketing,Envision Printers/Marketing,VA,2  Riverbend Pkwy,,201760000,/race_id/1016/,LA (Sen.),FALSE,S,ECDA6DEFAA3784B00B77,,,,
6,H4MA06090,Wells Fargo,H,D,MA,/candidate/2014/moulton-seth/H4MA06090/,Financials,/committee/2014/votevetsorg-action-fund/C90010620/,,728,P2014,,42,2014-09-03,,Media Buy (Day),C90010620,F57,,,Washington,Buying Time LLC,Buying Time LLC,DC,650 Massachusetts Ave NW,,20001,/race/2014/H/MA/06/,MA-06,FALSE,S,F57.000006,,,,
,S0NH00219,Ross Stores,S,D,NH,/candidate/2014/shaheen-jeanne/S0NH00219/,Consumer Discretionary,/committee/2014/planned-parenthood-action-fund-inc/C90005471/,,1040,P2014,Democratic Primary,40,2014-09-03,,Volunteer recruitment phone banks,C90005471,F57,,,Washington,Community Outreach Group LLC,Community Outreach Group LLC,DC,1110 Vermont Ave N.W. #300,,20005,/race_id/1040/,NH (Sen.),FALSE,S,57511292,,,,
,S0NH00219,Cummins Inc.,S,D,NH,/candidate/2014/shaheen-jeanne/S0NH00219/,Industrials,/committee/2014/planned-parenthood-action-fund-inc/C90005471/,,1040,P2014,Democratic Primary,87,2014-09-03,,Persuasion phone banks,C90005471,F57,,,Washington,Community Outreach Group LLC,Community Outreach Group LLC,DC,1110 Vermont Ave N.W. #300,,20005,/race_id/1040/,NH (Sen.),FALSE,S,57511293,,,,
6,H4MA06090,Bank of America Corp,H,D,MA,/candidate/2014/moulton-seth/H4MA06090/,Financials,/committee/2014/votevetsorg-action-fund/C90010620/,,728,P2014,,79,2014-09-02,,Media Buy (Day),C90010620,F57,,,Washington,Buying Time,Buying Time,DC,650 Massachusetts Ave NW,,20001,/race/2014/H/MA/06/,MA-06,FALSE,S,F57.000005,,,,
,S8AK00090,Zoetis,S,D,AK,/candidate/2014/begich-mark/S8AK00090/,Health Care,/committee/2014/planned-parenthood-action-fund-inc/C90005471/,,982,G2014,,79,2014-09-02,,Persuasion canvasses. Correction to amount originally reported on Oct 15 Quarterly Rpt,C90005471,F57,,,Washington,Community Outreach Group LLC,Community Outreach Group LLC,DC,1110 Vermont Ave N.W. #300,,20005,/race_id/982/,AK (Sen.),FALSE,S,57511291,,,,
,S8AK00090,Kellogg Co.,S,D,AK,/candidate/2014/begich-mark/S8AK00090/,Consumer Staples,/committee/2014/planned-parenthood-action-fund-inc/C90005471/,,982,G2014,,108,2014-09-02,,Volunteer recruitment phone banks. Correction to amount originally reported on Oct 15 Quarterly Rpt,C90005471,F57,,,Washington,Community Outreach Group LLC,Community Outreach Group LLC,DC,1110 Vermont Ave N.W. #300,,20005,/race_id/982/,AK (Sen.),FALSE,S,57511288,,,,
,S8AK00090,Archer-Daniels-Midland Co,S,D,AK,/candidate/2014/begich-mark/S8AK00090/,Consumer Staples,/committee/2014/planned-parenthood-action-fund-inc/C90005471/,,982,G2014,,92,2014-09-02,,Persuasion phone banks. Correction to amount originally reported on Oct 15 Quarterly Rpt,C90005471,F57,,,Washington,Community Outreach Group LLC,Community Outreach Group LLC,DC,1110 Vermont Ave N.W. #300,,20005,/race_id/982/,AK (Sen.),FALSE,S,57511289,,,,
,S8NC00239,Becton Dickinson,S,D,NC,/candidate/2014/hagan-kay-r/S8NC00239/,Health Care,/committee/2014/planned-parenthood-votes/C00489799/,,1034,G2014,,106,2014-09-01,,Persuasion canvasses,C00489799,SE,, ,Washington,Community Outreach Group LLC,Community Outreach Group LLC,DC,1110 Vermont Ave N.W. #300,,20005,/race_id/1034/,NC (Sen.),FALSE,S,B511000,,,,
,S8NC00239,CIGNA Corp.,S,D,NC,/candidate/2014/hagan-kay-r/S8NC00239/,Health Care,/committee/2014/planned-parenthood-votes/C00489799/,,1034,G2014,,63,2014-09-01,,Persuasion phone banks,C00489799,SE,, ,Washington,Community Outreach Group LLC,Community Outreach Group LLC,DC,1110 Vermont Ave N.W. #300,,20005,/race_id/1034/,NC (Sen.),FALSE,S,B510999,,,,
,S8NC00239,Yahoo Inc.,S,D,NC,/candidate/2014/hagan-kay-r/S8NC00239/,Information Technology,/committee/2014/planned-parenthood-votes/C00489799/,,1034,G2014,,39,2014-08-27,,Payment for independent expenditure originally reported on Sep Monthly Rpt. See Schedule D.,C00489799,SE,, ,Washington,The Feldman Group Inc.,The Feldman Group Inc.,DC,508-510 8th St. SE,,20003,/race_id/1034/,NC (Sen.),FALSE,S,B510992,,,,
5,H4OK05108,Chubb Limited,H,R,OK,/candidate/2014/douglas-patrice/H4OK05108/,Financials,/committee/2014/foundation-for-economic-prosperity-inc/C90014879/,,863,R2014,Runoff,34,2014-08-24,,"Voter ID Calls, Persuasion Calls, GOTV Calls",C90014879,F57,,,Davenport,Victory Enterprises,Victory Enterprises,IA,5200 SW 30th Street,,52802,/race/2014/H/OK/05/,OK-05,FALSE,S,F57.4126,,,,
,S8CO00172,Emerson Electric Company,S,D,CO,/candidate/2014/udall-mark-e/S8CO00172/,Industrials,/committee/2014/planned-parenthood-votes/C00489799/,,992,G2014,,5,2014-08-23,,Payment for independent expenditure originally reported on Sep Monthly Rpt. See Schedule D.,C00489799,SE,, ,Denver,Work for Progress,Work for Progress,CO,"1543 Wazee Street, 4th Floor",,80202,/race_id/992/,CO (Sen.),FALSE,S,B510743,,,,
10,H0IL10302,Costco Co.,H,R,IL,/candidate/2014/dold-robert-james-jr/H0IL10302/,Consumer Staples,/committee/2014/us-chamber-of-commerce/C90013145/,,681,G2014,,112,2014-08-22,,"TV and digital advertisement Isn't it time supporting Bob Dold, 8/22/14 - 9/13/14.",C90013145,F57,,,Washington,Craft Media/Digital,Craft Media/Digital,DC,1600 K St. NW Suite 300,,20006,/race/2014/H/IL/10/,IL-10,FALSE,S,57510601,,,,
1,H0AZ01325,Reynolds American Inc.,H,R,AZ,/candidate/2014/tobin-andrew-m/H0AZ01325/,Consumer Staples,/committee/2014/us-chamber-of-commerce/C90013145/,,554,P2014,,82,2014-08-21,,"TV advertisement Stop Washington supporting Andy Tobin, 8/21/14 - 8/26/14.",C90013145,F57,,,Alexandria,Revolution Agency,Revolution Agency,VA,1020 Princess Street,,22314,/race/2014/H/AZ/01/,AZ-01,FALSE,S,57510658,,,,
0,S4CO00395,Express Scripts,S,R,CO,/candidate/2014/gardner-cory/S4CO00395/,Health Care,/committee/2014/planned-parenthood-votes/C00489799/,,992,G2014,,52,2014-08-20,,Canvass literature,C00489799,SE,, ,Washington,The Strategy Group,The Strategy Group,DC,"1140 Connecticut Ave NW, Suite 800",,20036,/race_id/992/,CO (Sen.),FALSE,S,B510615,,,,
,S8CO00172,Carnival Corp.,S,D,CO,/candidate/2014/udall-mark-e/S8CO00172/,Consumer Discretionary,/committee/2014/planned-parenthood-votes/C00489799/,,992,G2014,,82,2014-08-20,,Canvass literature,C00489799,SE,, ,Washington,The Strategy Group,The Strategy Group,DC,"1140 Connecticut Ave NW, Suite 800",,20036,/race_id/992/,CO (Sen.),FALSE,S,B510613,,,,
6,H4MA06090,General Electric,H,D,MA,/candidate/2014/moulton-seth/H4MA06090/,Industrials,/committee/2014/votevetsorg-action-fund/C90010620/,,728,P2014,,120,2014-08-19,,Media Buy (Day),C90010620,F57,,,Washington,Buying Time LLC,Buying Time LLC,DC,650 Massachusetts Ave NW,,20001,/race/2014/H/MA/06/,MA-06,FALSE,S,F57.000004,,,,
6,H4MA06090,AT&T Inc,H,D,MA,/candidate/2014/moulton-seth/H4MA06090/,Telecommunications Services,/committee/2014/votevetsorg-action-fund/C90010620/,,728,P2014,,105,2014-08-19,,Production (Day),C90010620,F57,,,Chevy Chase,Sway,Sway,MD,4311 Leland Street,,20815,/race/2014/H/MA/06/,MA-06,FALSE,S,F57.000003,,,,
5,H4OK05108,BIOGEN IDEC Inc.,H,R,OK,/candidate/2014/douglas-patrice/H4OK05108/,Health Care,/committee/2014/foundation-for-economic-prosperity-inc/C90014879/,,863,R2014,Runoff,48,2014-08-15,,"Voter ID Calls, Door Hangers/Knockers",C90014879,F57,,,Davenport,Victory Enterprises,Victory Enterprises,IA,5200 SW 30th Street,,52802,/race/2014/H/OK/05/,OK-05,FALSE,S,F57.4119,,,,
,S4LA00107,Murphy Oil,S,R,LA,/candidate/2014/cassidy-william/S4LA00107/,Energy,/committee/2014/citizens-for-conservative-leadership-inc/C00515346/,,1016,P2014,,63,2014-08-15,,Digital Advertising,C00515346,SE,, ,Austin,Harris Media LLC,Harris Media LLC,TX,611 S. Congress Avenue,Suite 400,78704,/race_id/1016/,LA (Sen.),FALSE,S,SE.4350,,,,
7,H4AZ07043,PNC Financial Services,H,D,AZ,/candidate/2014/gallego-ruben/H4AZ07043/,Financials,/committee/2014/revitalize-arizona/C90014952/,,560,P2014,,85,2014-08-12,,Campaign Mailing Fighting to Support,C90014952,F57,,,Phoenix,Veridus,Veridus,AZ,111 West Monroe Street,Suite 111,85003,/race/2014/H/AZ/07/,AZ-07,FALSE,S,F57.000002,,,,
,S8CO00172,3M Company,S,D,CO,/candidate/2014/udall-mark-e/S8CO00172/,Industrials,/committee/2014/fair-share-action/C00526673/,,992,G2014,,42,2014-08-07,,Door to Door/Voter Contact,C00526673,SE,, ,DENVER,WORK FOR PROGRESS,WORK FOR PROGRESS,CO,1543 WAZEE STREET STE 440,,80202,/race_id/992/,CO (Sen.),FALSE,S,SE.4904,,,,
